,iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,greenhouse_gas_emissions,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
16089,USA,United States,1928,-3.641,-147.651,9.228,43.37,0.086,1.233,,,,,,,,,,,,,,,,,,3907.921,31259.737,,,,,,,,,,,,,,,,,,,,,,,,,1385247267999.0,,,,,,,,513.372,4106.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.376,11497.673,,,,,,,,,,,125014520.0,,,,,,,,,,,,,,,,,,,,,,
16090,USA,United States,1929,5.68,221.985,4.51,23.151,11.742,168.775,,,,,,,,,,,,,,,,,,4129.906,32607.713,,,,,,,,,,,,,,,,,,,,,,,,,1461345494248.0,,,,,,,,536.523,4236.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.151,12681.379,,,,,,,,,,,126654267.0,,,,,,,,,,,,,,,,,,,,,,
16091,USA,United States,1930,-11.811,-487.773,4.315,23.151,-10.852,-174.299,,,,,,,,,,,,,,,,,,3642.133,28427.659,,,,,,,,,,,,,,,,,,,,,,,,,1322627046342.0,,,,,,,,559.673,4368.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.852,11175.923,,,,,,,,,,,128119335.0,,,,,,,,,,,,,,,,,,,,,,
16092,USA,United States,1931,-17.727,-645.631,4.136,23.151,-5.226,-74.827,,,,,,,,,,,,,,,,,,2996.502,23155.861,,,,,,,,,,,,,,,,,,,,,,,,,1237725761432.0,,,,,,,,582.824,4503.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.024,10486.584,,,,,,,,,,,129405760.0,,,,,,,,,,,,,,,,,,,,,,
16093,USA,United States,1932,-18.602,-557.396,3.972,23.151,-7.746,-105.112,,,,,,,,,,,,,,,,,,2439.105,18689.101,,,,,,,,,,,,,,,,,,,,,,,,,1051216949918.0,,,,,,,,605.975,4643.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.912,9592.499,,,,,,,,,,,130509510.0,,,,,,,,,,,,,,,,,,,,,,
16094,USA,United States,1933,6.565,160.138,3.82,23.151,13.833,173.182,,,,,,,,,,,,,,,,,,2599.244,19777.169,,,,,,,,,,,,,,,,,,,,,,,,,1015524967410.0,,,,,,,,629.125,4786.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.095,10843.285,,,,,,,,,,,131426486.0,,,,,,,,,,,,,,,,,,,,,,
16095,USA,United States,1934,8.707,226.322,3.68,23.151,0.322,4.594,,,,,,,,,,,,,,,,,,2825.566,21349.209,,,,,,,,,,,,,,,,,,,,,,,,,1100529982580.0,,,,,,,,652.276,4928.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.689,10802.34,,,,,,,,,,,132349904.0,,,,,,,,,,,,,,,,,,,,,,
16096,USA,United States,1935,2.008,56.73,3.549,23.151,9.553,136.583,,,,,,,,,,,,,,,,,,2882.296,21625.9,,,,,,,,,,,,,,,,,,,,,,,,,1237782342557.0,,,,,,,,675.426,5067.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.272,11751.754,,,,,,,,,,,133279810.0,,,,,,,,,,,,,,,,,,,,,,
16097,USA,United States,1936,16.288,469.457,3.428,23.151,10.344,162.018,,,,,,,,,,,,,,,,,,3351.753,24972.779,,,,,,,,,,,,,,,,,,,,,,,,,1359902403644.0,,,,,,,,698.577,5204.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.289,12876.9,,,,,,,,,,,134216250.0,,,,,,,,,,,,,,,,,,,,,,
16098,USA,United States,1937,0.753,25.246,3.314,23.151,16.324,282.132,,,,,,,,,,,,,,,,,,3376.998,24985.326,,,,,,,,,,,,,,,,,,,,,,,,,1462308683989.0,,,,,,,,721.727,5339.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.422,14874.463,,,,,,,,,,,135159270.0,,,,,,,,,,,,,,,,,,,,,,
16099,USA,United States,1938,-20.646,-697.223,8.508,61.405,-5.066,-101.856,,,,,,,,,,,,,,,,,,2679.775,19688.46,,,,,,,,,,,,,,,,,,,,,,,,,1373407807593.0,,,,,,,,783.132,5753.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.566,14022.343,,,,,,,,,,,136108915.0,,,,,,,,,,,,,,,,,,,,,,
16100,USA,United States,1939,13.088,350.735,7.841,61.405,4.167,79.538,,,,,,,,,,,,,,,,,,3030.51,22079.418,,,,,,,,,,,,,,,,,,,,,,,,,1469481111625.0,,,,,,,,844.537,6153.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.104,14484.745,,,,,,,,,,,137254990.0,,,,,,,,,,,,,,,,,,,,,,
16101,USA,United States,1940,14.751,447.039,7.271,61.405,6.977,138.711,,,,,,,,,,,,,,,,,,3477.549,25090.271,,,,,,,,,,,,,,,,,,,,,,,,,1592319812042.0,,,,,,,,905.942,6536.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.815,15344.816,,,,,,,,,,,138601511.0,,,,,,,,,,,,,,,,,,,,,,
16102,USA,United States,1941,11.36,395.054,6.778,61.405,3.622,77.026,,,,,,,,,,,,,,,,,,3872.603,27631.342,,,,,,,,,,,,,,,,,,,,,,,,,1815098662467.0,,,,,,,,967.347,6902.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.84,15724.58,,,,,,,,,,,140152562.0,,,,,,,,,,,,,,,,,,,,,,
16103,USA,United States,1942,12.704,491.974,6.348,61.405,-1.111,-24.493,,,,,,,,,,,,,,,,,,4364.578,30755.458,,,,,,,,,,,,,,,,,,,,,,,,,2013171028423.0,,,,,,,,1028.752,7249.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.347,15357.003,,,,,,,,,,,141912292.0,,,,,,,,,,,,,,,,,,,,,,
16104,USA,United States,1943,1.209,52.746,5.969,61.405,8.548,186.289,,,,,,,,,,,,,,,,,,4417.324,30700.396,,,,,,,,,,,,,,,,,,,,,,,,,2203245442932.0,,,,,,,,1090.157,7576.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.637,16441.174,,,,,,,,,,,143884915.0,,,,,,,,,,,,,,,,,,,,,,
16105,USA,United States,1944,4.98,219.991,5.633,61.405,11.476,271.479,,,,,,,,,,,,,,,,,,4637.315,31787.481,,,,,,,,,,,,,,,,,,,,,,,,,2361835523186.0,,,,,,,,1151.562,7893.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637.116,18076.684,,,,,,,,,,,145884958.0,,,,,,,,,,,,,,,,,,,,,,
16106,USA,United States,1945,-7.418,-343.997,5.332,61.405,2.131,56.185,,,,,,,,,,,,,,,,,,4293.319,29026.012,,,,,,,,,,,,,,,,,,,,,,,,,2314667611553.0,,,,,,,,1212.967,8200.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.301,18208.706,,,,,,,,,,,147912803.0,,,,,,,,,,,,,,,,,,,,,,
16107,USA,United States,1946,-5.602,-240.508,5.062,61.405,1.184,31.878,,,,,,,,,,,,,,,,,,4052.811,27024.355,,,,,,,,,,,,,,,,,,,,,,,,,2103900895010.0,,,,,,,,1274.371,8497.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725.179,18171.633,,,,,,,,,,,149968835.0,,,,,,,,,,,,,,,,,,,,,,
16108,USA,United States,1947,15.67,635.057,10.33,131.643,7.097,193.395,,,,,,,,,,,,,,,,,,4687.868,30830.399,,,,,,,,,,,,,,,,,,,,,,,,,2070709141273.0,,,,,,,,1406.014,9246.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2918.574,19194.396,,,,,,,,,,,152053446.0,,,,,,,,,,,,,,,,,,,,,,
16109,USA,United States,1948,-4.474,-209.717,12.353,173.678,8.789,256.5,,,,,,,,,,,,,,,,,,4478.151,29047.397,,,,,,,,,,,,,,,,,,,,,,,,,2168923167816.0,,,,,,,,1579.692,10246.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175.074,20595.025,,,,,,,,,,,154167035.0,,,,,,,,,,,,,,,,,,,,,,
16110,USA,United States,1949,-26.673,-1194.437,5.284,83.474,-8.823,-280.144,,,,,,,,,,,,,,,,,,3283.714,20993.45,,,,,,,,,,,,,,,,,,,,,,,,,2126235565440.0,,,,,,,,1663.166,10632.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2894.93,18507.878,,,,,,,,,,,156416114.0,,,,,,,,,,,,,,,,,,,,,,
16111,USA,United States,1950,16.554,543.582,15.904,264.51,7.147,206.886,,,,,,,,,,,,,,,,,,3827.296,24100.697,,,,,,,,,,,,,,,,,,,,,,,,,2320610040000.0,,,,,,,,1927.677,12138.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3101.817,19532.31,,,,,,,,,,,158804384.0,,,,,,,,,,,,,,,,,,,,,,
16112,USA,United States,1951,2.915,111.561,18.704,360.555,13.89,430.845,,,,,,,,,,,,,,,,,,3938.857,24484.377,,,,,,,,,,,,,,,,,,,,,,,,,2497407750000.0,,,,,,,,2288.231,14223.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3532.662,21959.42,,,,,,,,,,,160872272.0,,,,,,,,,,,,,,,,,,,,,,
16113,USA,United States,1952,-11.954,-470.848,7.456,170.611,1.874,66.21,,,,,,,,,,,,,,,,,,3468.009,21241.462,,,,,,,,,,,,,,,,,,,,,,,,,2590801532000.0,,,,,,,,2458.843,15060.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598.871,22042.99,,,,,,,,,,,163266032.0,,,,,,,,,,,,,,,,,,,,,,
16114,USA,United States,1953,-3.77,-130.74,4.792,117.837,2.937,105.694,,,,,,,,,,,,,,,,,,3337.269,20114.935,,,,,,,,,,,,,,,,,,,,,,,,,2709832728000.0,,,,,,,,2576.68,15530.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3704.565,22328.763,,,,,,,,,,,165910000.0,,,,,,,,,,,,,,,,,,,,,,
16115,USA,United States,1954,-13.814,-460.998,4.12,106.166,-1.786,-66.163,,,,,,,,,,,,,,,,,,2876.271,17045.941,,,,,,,,,,,,,,,,,,,,,,,,,2691885312000.0,,,,,,,,2682.846,15899.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3638.402,21562.64,,,,,,,,,,,168736384.0,,,,,,,,,,,,,,,,,,,,,,
16116,USA,United States,1955,16.607,477.673,7.572,203.143,7.319,266.304,,,,,,,,,,,,,,,,,,3353.943,19535.408,,,,,,,,,,,,,,,,,,,,,,,,,2882221470000.0,,,,,,,,2885.988,16809.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3904.706,22743.385,,,,,,,,,,,171685344.0,,,,,,,,,,,,,,,,,,,,,,
16117,USA,United States,1956,7.809,261.909,7.198,207.737,5.348,208.805,,,,,,,,,,,,,,,,,,3615.852,20696.902,,,,,,,,,,,,,,,,,,,,,,,,,2938405491000.0,,,,,,,,3093.726,17708.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113.511,23545.469,,,,,,,,,,,174704992.0,,,,,,,,,,,,,,,,,,,,,,
16118,USA,United States,1957,-2.259,-81.685,5.932,183.507,-0.015,-0.605,,,,,,,,,,,,,,,,,,3534.167,19882.63,,,,,,,,,,,,,,,,,,,,,,,,,2993553504000.0,,,,,,,,3277.232,18437.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4112.906,23138.519,,,,,,,,,,,177751488.0,,,,,,,,,,,,,,,,,,,,,,
16119,USA,United States,1958,-16.627,-587.631,3.277,107.401,-6.416,-263.897,,,,,,,,,,,,,,,,,,2946.536,16298.257,,,,,,,,,,,,,,,,,,,,,,,,,2963550372000.0,,,,,,,,3384.634,18721.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3849.01,21290.138,,,,,,,,,,,180788384.0,,,,,,,,,,,,,,,,,,,,,,
16120,USA,United States,1959,0.296,8.736,9.211,311.769,5.129,197.408,,,,,,,,,,,,,,,,,,2955.271,16079.937,,,,,,,,,,,,,,,,,,,,,,,,,3183157000000.0,,,,,,,,3696.402,20112.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4046.418,22016.976,,,,,,,,,,,183786256.0,,,,,,,,,,,,,,,,,,,,,,
16121,USA,United States,1960,0.41,12.107,6.018,222.464,0.013,0.535,,,,,,,,,,,,,,,,,,2967.379,15892.082,,,,,,,,,,,,,,,,,,,,,,,,,3262376247000.0,,,,,,,,3918.866,20987.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4046.952,21673.845,,,,,,,,,,,186720560.0,,,,,,,,,,,,,,,,,,,,,,
16122,USA,United States,1961,-3.108,-92.235,3.218,126.127,1.819,73.595,,,,,,,,,,,,,,,,,,2875.144,15166.674,,,,,,,,,,,,,,,,,,,,,,,,,3338583925000.0,,,,,,,,4044.993,21337.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4120.547,21736.301,,,,,,,,,,,189569840.0,,,,,,,,,,,,,,,,,,,,,,
16123,USA,United States,1962,4.429,127.329,4.696,189.944,2.076,85.55,,,,,,,,,,,,,,,,,,3002.473,15612.369,,,,,,,,,,,,,,,,,,,,,,,,,3539745088000.0,,,,,,,,4234.937,22020.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206.098,21871.019,,,,,,,,,,,192313744.0,,,,,,,,,,,,,,,,,,,,,,
16124,USA,United States,1963,8.506,255.378,6.275,265.735,2.86,120.278,,,,,,,,,,,,,,,,,,3257.852,16712.725,,,,,,,,,,,,,,,,,,,,,,,,,3692868388000.0,,,,,,,,4500.672,23088.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4326.375,22194.233,,,,,,,,,,,194932400.0,,,,,,,,,,,,,,,,,,,,,,
16125,USA,United States,1964,5.677,184.937,5.661,254.79,1.239,53.591,,,,,,,,,,,,,,,,,,3442.789,17439.923,,,,,,,,,,,,,,,,,,,,,,,,,3906860040000.0,,,,,,,,4755.462,24089.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4379.966,22187.324,,,,,,,,,,,197408496.0,,,,,,,,,,,,,,,,,,,,,,
16126,USA,United States,1965,4.508,155.198,3.502,166.526,13.564,594.12,,,,,,,,,,,,,22.393,,3224.244,,16142.73,3597.987,18013.925,,,,,,198.974,3.849,,,13.332,212.306,0.0,0.0,,,3.464,72087.794,,95.83,,13797.938,69081.686,,,4156141170000.0,,,28.887,,4159.206,,20823.778,4921.987,24642.753,,,3.839,,552.706,996.197,2767.216,,216.155,1082.219,,4.17,,600.432,3006.165,,,,,0.074,,10.692,19.271,53.532,,,44.55,,6414.477,,32115.178,4974.086,24903.595,,66.75,,0.257,,37.034,,,185.417,,199733664.0,14398.359,1062.947,,,4.096,,589.74,2952.633,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0
16127,USA,United States,1966,3.925,141.216,7.276,358.106,6.277,312.201,5.605,807.07,,,,,,,,,,4.857,22.234,156.602,3380.846,,16745.517,3739.203,18520.463,,,,,,199.937,5.81,,,14.062,213.999,0.0,0.0,,,3.434,75313.265,5.776,95.984,796.921,14594.859,72289.082,,,4428300240000.0,,7.779,29.481,323.55,4482.756,,22203.338,5280.093,26152.571,,0.484,3.653,2.675,555.381,990.298,2750.829,,219.809,1088.727,1.69,4.016,10.15,610.582,3024.244,,,,50.953,0.106,5.448,16.14,28.779,79.943,,4.938,44.269,316.768,6731.245,,33340.227,5286.287,26183.249,,69.65,5.474,0.257,2.027,39.061,,,193.472,,201895760.0,15205.429,1059.948,,0.797,3.909,4.702,594.442,2944.301,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
16128,USA,United States,1967,3.401,127.182,5.602,295.806,6.53,345.211,3.461,526.196,,,,,,,,,,-1.889,21.085,-63.85,3316.997,,16267.37,3866.385,18961.691,,,,,,227.221,8.058,,,14.074,241.294,0.0,0.0,,,3.466,77151.71,3.043,95.597,444.132,15038.991,73754.866,,,4538979504000.0,,5.587,30.087,250.432,4733.188,,23212.724,5575.899,27345.565,,13.646,4.012,75.789,631.169,1114.346,3095.408,,249.353,1222.885,13.44,4.403,82.064,692.646,3396.906,,,,38.684,0.142,6.244,22.384,39.519,109.775,,3.826,44.425,257.549,6988.794,,34274.771,5631.498,27618.232,,69.02,0.082,0.249,0.032,39.093,,,191.723,,203905072.0,15731.625,1183.366,,12.755,4.261,75.821,670.263,3287.131,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
16129,USA,United States,1968,-1.369,-52.944,6.334,353.197,3.853,217.001,5.974,939.807,,,,,,,,,,3.5,20.593,116.08,3433.076,,16681.163,3813.441,18529.324,,,,,,228.155,13.188,,,15.546,243.701,0.0,0.0,,,3.506,81005.669,6.11,95.72,918.874,15957.865,77538.484,,,4754925846000.0,,7.049,30.392,333.627,5066.815,,24619.425,5929.096,28809.187,,0.411,3.801,2.594,633.764,1108.593,3079.426,,256.889,1248.209,3.022,4.28,20.934,713.58,3467.25,,,,63.659,0.22,14.249,36.633,64.079,177.997,,6.713,44.735,469.167,7457.961,,36237.896,5848.498,28417.566,,75.537,10.463,0.259,4.09,43.183,,,209.826,,205805744.0,16671.432,1184.13,,0.997,4.061,6.684,676.947,3289.253,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
16130,USA,United States,1969,2.578,98.319,7.121,422.237,1.685,98.522,5.151,858.741,,,,,,,,,,0.412,19.665,14.161,3447.238,,16600.464,3911.76,18837.397,,,,,,256.029,14.661,,,16.227,272.256,0.0,0.0,,,3.575,84417.96,4.859,95.454,775.331,16733.196,80580.054,,,4903770015000.0,,7.644,31.113,387.292,5454.107,,26264.713,6351.333,30585.355,,12.217,4.057,77.427,711.191,1232.926,3424.797,,286.916,1381.669,11.689,4.546,83.411,796.991,3837.974,,,,11.17,0.232,4.092,40.725,70.601,196.113,,5.013,44.676,373.877,7831.838,,37714.877,5947.021,28638.357,,78.143,4.381,0.257,1.892,45.075,,,217.063,,207659280.0,17530.173,1311.069,,11.717,4.314,79.319,756.266,3641.86,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
16131,USA,United States,1970,7.415,290.06,-10.025,-636.71,4.329,257.466,3.55,622.337,,,,,,,,,,-0.945,18.811,-32.578,3414.659,,16298.065,4201.82,20055.144,,,,,,253.492,22.952,,,16.236,269.728,0.0,0.0,,,3.695,86641.308,3.623,95.521,606.327,17339.523,82760.948,,,4912635816000.0,,5.401,31.669,294.552,5748.658,,27438.171,5714.623,27275.699,,-0.991,3.879,-7.045,704.146,1209.91,3360.865,,292.68,1396.953,2.009,4.479,16.011,813.002,3880.428,,,,56.553,0.351,23.031,63.756,109.549,304.304,,4.397,45.042,344.354,8176.191,,39024.713,6204.487,29613.803,,77.493,0.054,0.248,0.025,45.1,,,215.26,,209513344.0,18152.51,1287.404,,-0.928,4.128,-7.02,749.246,3576.124,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
16132,USA,United States,1971,-9.306,-391.035,2.835,161.983,-1.425,-88.411,2.086,378.646,,,,,,,,,,-5.431,17.426,-185.459,3229.201,,15276.474,3810.785,18027.778,,,,,,272.254,40.11,,,16.584,288.838,0.0,0.0,,,3.658,87665.81,1.603,95.069,277.902,17617.425,83343.196,,,5065682434000.0,,3.094,31.981,177.868,5926.526,,28036.789,5876.606,27800.608,,7.401,4.081,52.116,756.262,1287.959,3577.666,,328.948,1556.165,12.392,4.931,100.745,913.746,4322.683,,,,74.756,0.601,47.661,111.417,189.75,527.083,,3.492,45.662,285.493,8461.684,,40029.933,6116.076,28933.474,,78.456,2.147,0.249,0.968,46.068,,,217.934,,211384080.0,18531.157,1366.415,,7.085,4.33,53.084,802.33,3795.601,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
16133,USA,United States,1972,7.509,286.166,-0.324,-19.056,0.38,23.26,4.977,922.388,,,,,,,,,,4.126,17.284,133.225,3362.425,,15766.076,4096.951,19210.177,,,,,,278.716,56.938,,,18.673,297.389,0.0,0.0,,,3.647,91215.65,4.836,94.941,851.892,18469.317,86600.712,,,5334296944000.0,,1.02,30.776,60.438,5986.965,,28072.278,5857.55,27465.445,,2.374,3.98,17.95,774.212,1306.87,3630.198,,354.327,1661.403,7.715,5.059,70.496,984.242,4615.011,,,,41.955,0.813,46.744,158.161,266.977,741.602,,7.779,46.88,658.229,9119.913,,42762.359,6139.336,28786.71,,87.556,12.594,0.267,5.802,51.869,,,243.21,,213269808.0,19453.544,1394.426,,2.96,4.246,23.752,826.081,3873.409,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
16134,USA,United States,1973,-0.525,-21.522,-0.091,-5.327,-2.507,-153.93,4.234,823.593,,,,,,,,,,7.407,17.811,249.065,3611.49,,16783.684,4075.429,18939.732,,,,,,278.213,87.873,,,19.99,298.202,0.0,0.0,,,3.597,94233.898,3.982,94.711,735.403,19204.721,89250.059,,,5637203218000.0,,-0.819,29.284,-49.005,5937.96,,27595.49,5852.223,27197.025,,-0.181,3.811,-1.398,772.814,1292.937,3591.495,,386.076,1794.208,8.96,5.289,88.19,1072.433,4983.915,,,,54.331,1.204,85.931,244.092,408.373,1134.369,,5.87,47.616,535.343,9655.256,,44870.886,5985.406,27815.966,,92.898,7.051,0.274,3.658,55.527,,,258.05,,215178800.0,20277.137,1385.835,,0.274,4.085,2.26,828.341,3849.546,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
16135,USA,United States,1974,1.884,76.797,-4.404,-257.751,-4.517,-270.351,-2.487,-504.307,,,,,,,,,,-2.379,17.83,-85.923,3525.567,,16238.268,4152.226,19124.555,,,,,,307.285,119.974,,,20.404,327.689,0.0,0.0,,,3.517,91070.816,-3.517,93.711,-675.384,18529.336,85343.458,,,5621366244000.0,,-3.464,28.991,-205.713,5732.247,,26401.928,5594.472,25767.333,,10.45,4.317,80.755,853.569,1415.309,3931.417,,447.663,2061.873,15.952,6.289,171.078,1243.51,5727.43,,,,36.531,1.685,89.17,333.263,552.585,1534.96,,-3.975,46.89,-383.749,9271.507,,42703.263,5715.055,26322.723,,93.979,2.074,0.287,1.152,56.679,,,261.053,,217114896.0,19772.831,1509.288,,9.888,4.604,81.907,910.248,4192.47,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
16136,USA,United States,1975,7.38,306.451,-7.401,-414.057,-4.403,-251.626,-2.66,-526.047,,,,,,,,,,-0.001,18.318,-0.026,3525.541,,16092.405,4458.676,20351.702,,,,,,306.215,181.584,,,19.754,325.969,0.0,0.0,,,3.433,87852.262,-3.737,92.675,-692.409,17836.927,81416.949,,,5605795188000.0,,-8.212,27.337,-470.715,5261.533,,24016.373,5180.415,23646.089,,-0.348,4.419,-2.972,850.597,1397.723,3882.566,,507.553,2316.736,13.378,7.325,166.361,1409.872,6435.383,,,,51.352,2.621,171.139,504.401,828.845,2302.348,,-2.391,47.02,-221.669,9049.838,,41308.171,5463.43,24937.916,,90.169,-3.185,0.285,-1.805,54.873,,,250.469,,219081248.0,19246.783,1487.891,,-0.525,4.705,-4.777,905.471,4133.035,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
16137,USA,United States,1976,4.72,210.456,-0.815,-42.209,-2.51,-137.124,5.496,1057.769,,,,,,,,,,7.275,18.627,256.501,3782.042,,17106.638,4669.132,21119.035,,,,,,289.822,201.162,,,22.565,312.387,0.0,0.0,,,3.442,91839.89,5.837,92.974,1041.116,18878.043,85387.619,,,5899591030000.0,,1.993,26.429,104.858,5366.39,,24272.837,5138.206,23240.714,,-5.353,3.965,-45.534,805.063,1310.901,3641.395,,513.549,2322.842,1.181,7.026,16.654,1426.526,6452.344,,,,10.781,2.752,54.381,558.783,909.878,2527.44,,7.511,47.918,679.757,9729.595,,44008.145,5326.305,24091.509,,102.063,14.227,0.309,7.807,62.68,,,283.509,,221086416.0,20304.552,1412.964,,-4.167,4.274,-37.728,867.743,3924.904,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
16138,USA,United States,1977,1.886,88.061,0.436,22.42,1.053,56.102,2.593,526.426,,,,,,,,,,2.488,18.608,94.115,3876.157,,17371.317,4757.193,21319.733,,,,,,225.857,264.088,,,23.536,249.393,0.0,0.0,,,3.378,93355.665,2.79,93.153,526.615,19404.657,86963.496,,,6166912239000.0,,-2.039,25.236,-109.439,5256.951,,23559.458,5160.627,23127.753,,-22.07,3.012,-177.681,627.382,1012.197,2811.661,,513.481,2301.206,-0.013,6.847,-0.188,1426.337,6392.243,,,,31.281,3.522,174.795,733.577,1183.53,3287.585,,5.57,49.309,541.939,10271.534,,46032.721,5382.408,24121.684,,105.479,4.305,0.314,2.698,65.378,,,292.997,,223135664.0,20830.978,1117.676,,-20.165,3.326,-174.983,692.76,3104.658,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
